epoch;acc;loss;val_acc;val_loss
102;0.981825865333;0.00758569321125;0.947368420767;0.0151255259393
103;0.98055790958;0.00751715406011;0.944976071422;0.0172079041774
104;0.981825867399;0.0075560653544;0.949760766406;0.0153037015968
105;0.98351648916;0.00733040014745;0.954545450838;0.0149188606229
106;0.981825867399;0.00721462188044;0.952153108622;0.0152707547518
107;0.97971259807;0.00780561618378;0.952153108622;0.0148132692289
108;0.980135256974;0.00771734123419;0.954545457968;0.0132859010908
109;0.981403218571;0.00769488375336;0.95215309807;0.013973939071
110;0.980980560927;0.00732657186537;0.949760770113;0.0145743052758
111;0.98055790958;0.00813271937526;0.952153111474;0.0157330190684
112;0.97971259807;0.00786636802145;0.95454543943;0.0148037259459
113;0.980980565562;0.00745266342468;0.9521531052;0.0140439646183
114;0.980557904542;0.00798453308892;0.95454544656;0.0157439097123
115;0.977599324962;0.0080775255763;0.944976077696;0.0156720449121
116;0.977599328338;0.00853650005975;0.947368420767;0.0150818956134
117;0.976754014712;0.00844935658327;0.949760754998;0.0162520635935
118;0.978867289079;0.00833345701721;0.940191386989;0.0175751903758
119;0.980557905801;0.00861108012119;0.954545454545;0.0145206686285
120;0.978867290338;0.00866093053188;0.966507179885;0.013232534944
121;0.978444633953;0.00887841262947;0.954545457968;0.0152038947733
122;0.977176668577;0.00886903985163;0.952153119459;0.0150966774394
123;0.978021981347;0.00872795151969;0.952153112329;0.015317270447
124;0.976331364222;0.00887404408435;0.956937803036;0.0141704437405
125;0.975908705721;0.00877026735924;0.952153111474;0.0149030360242
126;0.975063397989;0.00938421815931;0.956937800184;0.0128317544444
127;0.974640742864;0.00885915541838;0.966507176178;0.0120058222309
128;0.975063400508;0.0089316606748;0.95933014953;0.0135960069468
129;0.979289945917;0.00803021674141;0.959330146107;0.0133050475643
130;0.980135254052;0.00779958330507;0.95933014953;0.012735407443
131;0.980135250676;0.00786986542502;0.959330146107;0.0129208678352
132;0.978021982607;0.00837241039499;0.959330145252;0.0132183658893
133;0.978021980088;0.00776277021695;0.952153104344;0.014289655325
134;0.978867289079;0.00797777992485;0.95454545369;0.013838395502
135;0.980980559667;0.00711277674022;0.949760762128;0.0137725753039
136;0.982248525043;0.00742525677627;0.949760762128;0.0143171260568
137;0.980980562186;0.00743034899969;0.952153112329;0.0144872072032
138;0.980980560524;0.0075205671043;0.947368419912;0.0148716847603
139;0.980557905801;0.00724861734171;0.944976071422;0.0149480968192
140;0.981403214792;0.00728991146217;0.954545447986;0.0137757926079
141;0.981825869918;0.00710135794263;0.954545451694;0.0137977422043
142;0.980557907917;0.00755466487316;0.956937801039;0.0131652163215
143;0.98140321313;0.00709506110006;0.954545451694;0.01319476928
144;0.982671180622;0.00667337777406;0.952153109477;0.0143239846003
145;0.982671181025;0.00675810423737;0.942583725498;0.0152716304211
146;0.983516486237;0.00647703412145;0.942583726354;0.0153302011887
147;0.980557905801;0.00764366454941;0.942583726354;0.0169120016976
148;0.980557907061;0.00743590225427;0.944976075699;0.0173974111253
149;0.982248525043;0.00671521827344;0.95215310577;0.0158620952171
150;0.98055791084;0.00737283979105;0.949760760132;0.0152412518518
151;0.982248525043;0.00695746683985;0.949760760132;0.015504824216
152;0.979289937906;0.00774299436724;0.93540669172;0.0171927829545
153;0.98224852338;0.00708047685574;0.954545450838;0.0156166029539
154;0.975908705721;0.00803960570174;0.940191383282;0.0164782549667
155;0.981403214792;0.00731894687712;0.949760760132;0.0153029591021
156;0.979712599329;0.00699570314137;0.956937801039;0.0149643087975
157;0.981825868658;0.00671425826458;0.944976074844;0.0158372769605
158;0.981825868658;0.00707230152154;0.94736840993;0.0159884210839
159;0.978867288676;0.00747520259978;0.94736841706;0.0153734987406
160;0.981825869515;0.00719536922623;0.935406695428;0.0164214088292
161;0.980980560927;0.00742330793902;0.952153115752;0.0135743272821
162;0.981403211014;0.00690704691934;0.954545451694;0.0138461002211
163;0.983093830255;0.00655633694807;0.949760760132;0.0149279350156
164;0.983093834034;0.00665139679259;0.94736842419;0.015158700623
165;0.982671178909;0.00685203434755;0.954545451694;0.0142167607349
166;0.977599321184;0.00783021227794;0.952153109477;0.0143943546194
167;0.978021978828;0.00824428206529;0.954545444564;0.0129215279884
168;0.981403214792;0.00707822591264;0.952153109477;0.0136810821207
169;0.979289942945;0.00737987330442;0.95693778678;0.0131762490728
170;0.980980564706;0.00676899332053;0.954545444564;0.0133511575817
171;0.979289945464;0.00778053610616;0.949760760132;0.0150356927918
172;0.980557907917;0.00727927960136;0.954545451694;0.0134991325213
173;0.978867288676;0.00731625691954;0.949760773536;0.0146604143607
174;0.980980558407;0.00695591988951;0.952153109477;0.0149532515755
175;0.980980557148;0.00765436153058;0.947368425045;0.016034494788
176;0.981403217765;0.00696978959624;0.944976074844;0.0152316301661
177;0.981825869515;0.00714650823129;0.952153108622;0.0138596596289
178;0.980135248157;0.0072078662534;0.954545450838;0.014376852296
179;0.980135254052;0.00736354613783;0.949760760132;0.014149671602
180;0.977599325819;0.00782637982768;0.944976074844;0.0147762630908
181;0.982671178909;0.0069731180624;0.937799048196;0.0166444088629
182;0.98267117513;0.00659090678268;0.947368425045;0.0148367173457
183;0.982671181428;0.00652725647708;0.942583733483;0.0152317763097
184;0.981403216052;0.00678075905965;0.952153109477;0.0147185761372
185;0.981403214792;0.00735081766351;0.952153116607;0.0142563774393
186;0.981403216052;0.00697471760799;0.952153102348;0.0131249867366
187;0.978867287819;0.00687668071142;0.95693779391;0.0121175058177
188;0.976331360443;0.00792474065043;0.961722478342;0.0115767629732
189;0.982248523784;0.00656107749903;0.966507169904;0.0113040211334
190;0.980980564302;0.00676651370571;0.954545451694;0.0129146895619
191;0.983939139246;0.00639532168412;0.952153116607;0.0131497136763
192;0.98224852338;0.00643287226971;0.949760767261;0.0134089312931
193;0.981825869515;0.00642888357233;0.944976075699;0.014721368874
194;0.980980563446;0.00672958102595;0.940191391267;0.0163153519422
195;0.978444636473;0.00746316073686;0.947368435597;0.0154416268584
196;0.978867287416;0.00719997356129;0.952153109477;0.0144091606503
197;0.977599328741;0.00725277474196;0.952153116607;0.014626193805
198;0.97971259807;0.00719897487491;0.947368432175;0.0164047812299
199;0.980980562186;0.00733427092126;0.95215310577;0.0150191152388
200;0.981403213986;0.00698521207432;0.947368417916;0.0157503147841
201;0.979289945061;0.00774920327655;0.944976067714;0.0145614399267
202;0.978444632694;0.00756720300424;0.954545450838;0.0143124685382
203;0.976331365078;0.00820503696112;0.954545451694;0.013729573438
204;0.981403214389;0.00699015798631;0.959330136126;0.0130132082727
205;0.984361795631;0.0063683674625;0.964114827688;0.0126134122212
206;0.980557906658;0.00693696221938;0.964114827688;0.0126160762482
207;0.979289942945;0.00723829449918;0.964114827688;0.0130252715325
208;0.980557905801;0.00736152338456;0.959330143255;0.0130390886721
209;0.980557907917;0.00700590477819;0.95693779391;0.0138985295011
210;0.980135253195;0.00718922664883;0.959330143255;0.0126345914601
211;0.978444632694;0.00753226010451;0.952153108622;0.0134894471264
212;0.980135254455;0.00727051124828;0.956937793054;0.0131987027688
213;0.980557907514;0.00717355092414;0.954545443708;0.0137945207584
214;0.981825869918;0.00666227163689;0.956937800184;0.0143432070409
215;0.983939140506;0.00620259135793;0.949760773536;0.0156139974008
216;0.985207102103;0.00564957149841;0.947368425045;0.0150843362489
217;0.984361796891;0.00610793395529;0.949760767261;0.0146640064796
218;0.983516485381;0.00605079098339;0.954545451694;0.0141799938776
219;0.982248528419;0.00648615189644;0.949760767261;0.0135622414856
220;0.981403217312;0.00630655658459;0.947368425045;0.0132289440694
221;0.984784446978;0.0058172245802;0.952153109477;0.0130999524143
222;0.985207104622;0.00565735252814;0.952153116607;0.0138748087082
223;0.981825871177;0.00625810362312;0.954545451694;0.0126239338959
224;0.98351648916;0.00580606635193;0.961722485472;0.0122435620159
225;0.980557905398;0.0064449933115;0.952153115752;0.0122176342662
226;0.984361795631;0.00600319046461;0.964114841947;0.0117358172604
227;0.98351648916;0.00586751870507;0.949760773536;0.0153764003964
228;0.9852071017;0.00574921543098;0.94736842419;0.014890505275
229;0.983516483718;0.00594749795308;0.956937808169;0.0131874712826
230;0.983939141363;0.00575049419975;0.952153109477;0.0139804624788
231;0.984784448238;0.0054433926931;0.959330143255;0.0132002871301
232;0.983939138843;0.00565807979736;0.964114834817;0.0119374388602
233;0.984784456249;0.00562822769662;0.964114834817;0.0121864792573
234;0.982671180168;0.00608590797913;0.961722485472;0.0115110261798
235;0.983939139246;0.00566362971899;0.964114827688;0.0106680333647
236;0.981825869918;0.00669084155044;0.961722492601;0.0112702501785
237;0.983939136727;0.00557185132059;0.968899526379;0.0107322681777
238;0.986052414067;0.00571955625308;0.961722485472;0.0114457925147
239;0.9822485259;0.00610268691011;0.96889951925;0.0118894699324
240;0.982671181428;0.00612876740924;0.961722491746;0.011807045769
241;0.986897722605;0.00553142729225;0.95933014953;0.0115992853905
242;0.985207102103;0.00601699876794;0.966507176178;0.0108210196519
243;0.985207108401;0.00574623998124;0.95933014953;0.0108215677169
244;0.9822485259;0.00636731072013;0.966507177033;0.0106488653708
245;0.982248521718;0.00599308971241;0.964114834817;0.0113192984659
246;0.982671180168;0.00597604841664;0.964114827688;0.0108155514282
247;0.984361795631;0.00580688638222;0.961722485472;0.0109614124967
248;0.984784453276;0.00544941487844;0.964114827688;0.0118052392416
249;0.986897721345;0.005257239262;0.966507169904;0.0112062459695
250;0.987743030336;0.00507577294558;0.959330143255;0.0118756383161
251;0.984361794825;0.00529835765081;0.961722491746;0.0121006560456
252;0.984361794372;0.00552529495128;0.964114833962;0.0116992996879
253;0.985629755163;0.0051406837242;0.956937800184;0.013117338367
254;0.980557904542;0.00626806454824;0.95933014953;0.0120452084884
255;0.986052412354;0.0052274043559;0.959330136126;0.012261508915
256;0.986897722605;0.00496992773713;0.95693779391;0.0123883602065
257;0.986897723461;0.00502594072177;0.964114827688;0.0117574687646
258;0.983939139246;0.00543428719838;0.96889951212;0.0113561173264
259;0.986897723461;0.00492298861922;0.96889951925;0.0111289787636
260;0.984784454536;0.0051299299142;0.95693779391;0.0120909448845
261;0.986052418652;0.00527282864866;0.964114834817;0.0115823166224
262;0.988165685461;0.00477933748461;0.961722478342;0.0112529594627
263;0.986897720085;0.00463341098467;0.968899526379;0.0104037844971
264;0.985629759748;0.00502502079393;0.961722478342;0.0108268634187
265;0.988588338924;0.00465904981105;0.961722485472;0.0105788462832
266;0.989433645799;0.00447276081782;0.959330136126;0.0113877822182
267;0.988588338068;0.0046180354711;0.959330136126;0.011938082264
268;0.987743030336;0.00459067312149;0.964114834817;0.0117655096199
269;0.9864750637;0.00501790033237;0.956937800184;0.0117284052829
270;0.985207103363;0.00544604112734;0.959330131848;0.0118212683103
271;0.986897721345;0.00521358919433;0.954545443708;0.0126548755644
272;0.98647506622;0.00512688220991;0.954545447416;0.0135997875224
273;0.98647506622;0.00468715502122;0.964114833962;0.0127987610593
274;0.984784449497;0.00579087402677;0.95933013527;0.0133874723809
275;0.987320375211;0.00496500547367;0.952153108622;0.013258549929
276;0.989010990674;0.00473954953636;0.956937801039;0.012724079163
277;0.984784448238;0.00515025772637;0.952153115752;0.0132625683586
278;0.986897719682;0.00486226931138;0.959330143255;0.0120737785599
279;0.987743032855;0.00471145471693;0.954545457968;0.0125613903072
280;0.987743030336;0.00480570906179;0.961722491746;0.0116054029215
281;0.98732037899;0.00470831823102;0.966507177033;0.0114049998995
282;0.987743031596;0.00473764383878;0.961722492601;0.0113866142099
283;0.98605241447;0.0050224026461;0.961722491746;0.011466601812
284;0.986475067076;0.00468937443835;0.961722477486;0.0126267677904
285;0.986475068336;0.00488954938441;0.954545450838;0.0134556415512
286;0.984784453276;0.00528249968995;0.95933014953;0.0123359277229
287;0.985629758488;0.00481644212723;0.964114826832;0.0121617275086
288;0.985629756826;0.00508810814146;0.961722491746;0.0117301538328
289;0.983939144285;0.005366225569;0.966507176178;0.0111451505032
290;0.98520710296;0.00524080329232;0.961722478342;0.012157760503
291;0.989433647059;0.00434851954309;0.95933012814;0.0118782684744
292;0.986897723864;0.004654811761;0.952153101492;0.0133561841741
293;0.986897721798;0.00498894588469;0.956937793054;0.0128219232996
294;0.984361794372;0.00556953139089;0.954545443708;0.0148438363313
295;0.986475065817;0.00525719508604;0.949760748724;0.0159867779947
296;0.986897722605;0.00473811322216;0.954545447416;0.0151891880315
297;0.987743032855;0.00468628678002;0.95215309807;0.0146178007168
298;0.98901099153;0.00432924513807;0.956937785924;0.0141545920753
299;0.986052411094;0.00498539467394;0.956937785924;0.0133802435853
300;0.98647506622;0.00452909742807;0.956937793054;0.0127570258769
301;0.982671177649;0.0054142192272;0.966507176178;0.0112850139899
302;0.986052415327;0.00526705530512;0.954545450838;0.0117466588663
303;0.98520710296;0.00569272339407;0.952153101492;0.012176927325
304;0.986897721345;0.00484466023633;0.95933013527;0.0125814555904
305;0.988588340587;0.00467544786124;0.961722481194;0.0121372312772
306;0.985207104622;0.00513583612915;0.959330128996;0.0119097317612
307;0.985629757229;0.00523419486759;0.961722471212;0.0127359075298
308;0.985629757229;0.00494596376448;0.95933013527;0.0122360492718
309;0.985207104622;0.00558561266127;0.966507176178;0.0109491615877
310;0.985629758488;0.00482629053121;0.966507176178;0.0112024299437
311;0.987743029076;0.00469761233132;0.96889951925;0.0110411983753
312;0.986052411094;0.00495735428796;0.96889951925;0.0113352970989
313;0.986475067479;0.00460612866693;0.978468905796;0.0101803228528
314;0.98732037647;0.00464546440591;0.97607655645;0.00996500704021
315;0.986475065817;0.00465157132236;0.971291864888;0.0102638803811
316;0.989856303444;0.00419463373521;0.973684214234;0.0105886334658
317;0.985629759748;0.00473951587704;0.968899518394;0.0108570189139
318;0.988588338068;0.00427712159335;0.973684210812;0.0102608363154
319;0.987743031596;0.00473701466474;0.96411483111;0.0108796426613
320;0.985629758085;0.00473872133652;0.956937790202;0.0128493266627
321;0.988165686721;0.00468889104557;0.9593301424;0.0115337744695
322;0.988588338068;0.00424992124152;0.966507177033;0.0112144561974
323;0.989010994452;0.00411648243157;0.961722484616;0.0119894292188
324;0.988588337664;0.00392819295502;0.966507183308;0.0110948415017
325;0.989856303444;0.00430557338283;0.964114833962;0.0109932880947
326;0.987320377327;0.00429783689752;0.966507177033;0.0113838380684
327;0.99027895605;0.00391455466848;0.966507177033;0.0108495739638
328;0.986475068739;0.00493478926174;0.964114826832;0.0115922190178
329;0.988165685461;0.00449767889569;0.964114826832;0.0114219362032
330;0.98647506622;0.00539389209505;0.964114826832;0.0125517625265
331;0.986897720942;0.00466158570733;0.9593301424;0.0126582700364
332;0.988165686721;0.00457773100329;0.964114820558;0.011482043207
333;0.983516490016;0.00533314046177;0.959330143255;0.0134598180177
334;0.986897725124;0.00498520410747;0.961722484616;0.0136062610197
335;0.984361793112;0.00531572408627;0.968899518394;0.0118775680143
336;0.98647506622;0.0048594136311;0.961722484616;0.0123317278346
337;0.986052416133;0.00512219834579;0.966507169904;0.0122785916832
338;0.986897723864;0.00476051829588;0.956937800184;0.0126826228405
339;0.986052409432;0.00482167958166;0.964114827688;0.0120357745323
340;0.983939141766;0.00524907254494;0.964114820558;0.0120498829185
341;0.985629758488;0.00496870529336;0.964114820558;0.011319520767
342;0.986052412354;0.00498441195849;0.961722478342;0.0112001162801
343;0.985207104622;0.00495934731075;0.964114820558;0.0114712285935
344;0.983939143025;0.00508908907066;0.96889951212;0.0116295551822
345;0.986475068739;0.00528305370554;0.966507169904;0.012010268845
346;0.987743027414;0.00453001436228;0.966507169904;0.0117010298656
347;0.983939140506;0.00580052999078;0.961722485472;0.0120284087763
348;0.98605241447;0.00499892308985;0.964114827688;0.0117061217254
349;0.9835164879;0.00571698366489;0.966507173326;0.0109731962994
350;0.982671180168;0.00588765464564;0.966507177033;0.011203930685
351;0.985207105479;0.00570017038533;0.96889951925;0.0112050974955
352;0.983093827736;0.00540572065436;0.964114834817;0.0114464115556
353;0.982671177649;0.00603627167722;0.961722485472;0.0114081968949
354;0.980980559264;0.00603248919448;0.973684210812;0.0109116876821
355;0.982248527562;0.00568191480742;0.973684210812;0.0105092300823
356;0.982248521264;0.00592642908088;0.976076553028;0.00867745152992
357;0.983939140506;0.00579361681613;0.978468895244;0.0090505630502
358;0.984361793112;0.00544849513967;0.973684210812;0.0104478151745
359;0.982248521264;0.00613263003395;0.96889951212;0.0112902769155
360;0.987320375211;0.00454020793837;0.968899518394;0.0107835653727
361;0.984784450757;0.0046611832252;0.976076545898;0.00963915420477
362;0.980980560524;0.00547326870336;0.97129186061;0.00996482888967
363;0.988165684202;0.00463668010368;0.97129186061;0.00969308580865
364;0.98732037647;0.00444824368755;0.973684202826;0.00989692051211
365;0.985207108401;0.00519873310224;0.964114826832;0.0102294920907
366;0.990278957309;0.00399946671583;0.96889951925;0.00975317670685
367;0.985207104219;0.00515470500204;0.973684203682;0.00951771277744
368;0.985207106739;0.00521054967504;0.966507176178;0.0102646378182
369;0.986897722605;0.0049440047165;0.973684203682;0.0100706865316
370;0.986897724721;0.00508626554899;0.964114833962;0.0114351400939
371;0.985207104622;0.00483314050222;0.966507183308;0.0106962267577
372;0.989010993193;0.00451193007357;0.966507176178;0.0108757661472
373;0.985629759748;0.00486618289951;0.966507169048;0.0119219420018
374;0.983516490016;0.00520672514011;0.961722477486;0.012524271822
375;0.985629756826;0.00512526374984;0.95933013527;0.0124143841983
376;0.98351648664;0.00529236442721;0.95933013527;0.0128905153644
377;0.986475067479;0.00500960854376;0.961722491746;0.0125800436903
378;0.986475067479;0.00537964645781;0.966507176178;0.0117694274918
379;0.984784449497;0.00492773194201;0.966507176178;0.0120787567779
380;0.985207107142;0.00509438794453;0.961722484616;0.0121220447348
381;0.983093837813;0.00542281959784;0.966507169048;0.0116680226134
382;0.98605241573;0.0052479996002;0.961722484616;0.0120520739191
383;0.983093831515;0.00563040568348;0.956937800184;0.0130438836006
384;0.987320372692;0.00478909970654;0.956937800184;0.0126562103176
385;0.985629758488;0.0050788277367;0.954545457968;0.0126956106756
386;0.986052412354;0.00475168266871;0.9593301424;0.0122078346073
387;0.987743031193;0.00466595230893;0.964114826832;0.0110063322833
388;0.985207105882;0.00497840211726;0.961722484616;0.0118536051306
389;0.986897720085;0.00430853875429;0.95933013527;0.012670797031
390;0.986897721345;0.00488766090322;0.9521531052;0.0130515468413
391;0.989856302184;0.00438258263238;0.954545447416;0.01338496309
392;0.986052417392;0.00443086973814;0.954545450838;0.0130979732697
393;0.988165686721;0.00460314609957;0.94736842419;0.0147249116028
394;0.981825871177;0.00554090880744;0.952153108622;0.0141568595597
395;0.986052413614;0.00453961776716;0.954545450838;0.0140403368027
396;0.991124265041;0.00387495871066;0.954545450838;0.0136346331971
397;0.986475067479;0.00435551400044;0.954545457968;0.0136034364236
398;0.989856303444;0.0039392373897;0.95933013527;0.0137734417893
399;0.985207105882;0.00483352756905;0.961722484616;0.0132838234536
400;0.986897721345;0.00456391836311;0.954545450838;0.0134324205323
401;0.988588338068;0.00450096037185;0.952153108622;0.0132302312458
402;0.985629758085;0.00497616273496;0.956937807314;0.0119058542654
403;0.984784453276;0.00474940176463;0.954545450838;0.0127965198907
404;0.981825873697;0.00540597465306;0.956937800184;0.0122781360219
405;0.987743027817;0.00462366373843;0.954545450838;0.0134231745055
406;0.985629757229;0.00519568463736;0.964114826832;0.011442933829
407;0.986052416133;0.00500892814471;0.964114833962;0.0111930847976
408;0.983939142622;0.00523730600839;0.961722484616;0.0112405675717
409;0.987320374808;0.00484727448982;0.961722491746;0.0112431282726
410;0.985207105882;0.00478264568866;0.966507169904;0.0111739382381
411;0.986475069998;0.00481941394667;0.966507169904;0.0116744845502
412;0.98732037647;0.00456367132605;0.964114820558;0.0120120710196
413;0.987743029076;0.00446045857816;0.961722478342;0.0126973775881
414;0.983939139246;0.00508250266657;0.959330143255;0.0122195149167
415;0.986897721345;0.00441784874165;0.961722485472;0.0114600117335
416;0.988165685058;0.00470155276231;0.964114834817;0.0110497546021
417;0.989010993193;0.00425126089546;0.96889951925;0.0107907338617
418;0.988588339327;0.00392803626378;0.966507177033;0.0108713577708
419;0.985207100844;0.00510600927697;0.966507177033;0.0112313177207
420;0.986052416133;0.00495486719966;0.96411483824;0.0114783701054
421;0.988588339327;0.00428010333805;0.964114833962;0.0116387697624
422;0.98732037647;0.00445089044046;0.961722484616;0.0115584990469
423;0.986475068739;0.00487686266484;0.961722488323;0.0115217353183
424;0.986475065817;0.00472472929219;0.961722484616;0.0109425703527
425;0.987320373951;0.00445212405945;0.9593301424;0.0112390834877
426;0.989856302184;0.00403458503858;0.966507169048;0.0111340325316
427;0.986052414873;0.00479961048403;0.961722484616;0.0118280007996
428;0.988165684202;0.00433185233681;0.9593301424;0.0118323543953
429;0.987743030336;0.00437318079493;0.961722484616;0.0110383535051
430;0.988588338068;0.00421525405577;0.968899525524;0.0104456649796
431;0.986475070855;0.00475421935671;0.964114826832;0.0101611526626
432;0.989433647915;0.00410684855276;0.956937800184;0.0111298141689
433;0.988588336808;0.00460655138039;0.952153108622;0.0121585620126
434;0.987320375211;0.00456401456108;0.954545443708;0.0137545075435
435;0.986897722202;0.00436757964043;0.954545450838;0.0134611751661
436;0.990278958569;0.00421480220949;0.9593301424;0.0126290341932
